StartDate,LongStock,LongStartPrice,ShortStock,ShortStartPrice,ClosingDate,LongClosingPrice,ShortClosingPrice,Status,GrossProfit,GrossProfitMinusOrderfees,ReturnRate,ReturnRatePA
202,VRSK,165.6777496337891,PG,124.6096725463867,262,177.2062225341797,138.8884124755859,Normally closed,-22.50201041275685,-24.57608448683093,-0.02457608448683092,-0.09923339312442381
210,VRSK,167.9993591308594,PG,128.8350372314453,262,177.2062225341797,138.8884124755859,Normally closed,-11.61498052787229,-13.68905460194636,-0.01368905460194636,-0.0646154139720565
211,VRSK,164.0704803466797,PG,127.9531326293945,262,177.2062225341797,138.8884124755859,Normally closed,-2.700792212322312,-4.774866286396387,-0.004774866286396387,-0.02337249595970259
212,VRSK,165.2114410400391,PG,130.2887268066406,262,177.2062225341797,138.8884124755859,Normally closed,3.298887454829931,1.224813380755857,0.001224813380755857,0.006188351315253415
213,VRSK,167.1659851074219,PG,132.2851257324219,262,177.2062225341797,138.8884124755859,Normally closed,5.072204599892444,2.99813052581837,0.002998130525818371,0.01551501633431207
214,VRSK,169.2593841552734,PG,132.5855407714844,262,177.2062225341797,138.8884124755859,Normally closed,-0.2937506195031112,-2.367824693577185,-0.002367824693577185,-0.01236869131188756
215,VRSK,168.5351257324219,PG,132.2657318115234,262,177.2062225341797,138.8884124755859,Normally closed,0.6893828048919417,-1.384691269182132,-0.001384691269182132,-0.007401916935530606
217,VRSK,176.8691253662109,PG,136.6170806884766,262,177.2062225341797,138.8884124755859,Normally closed,-7.359810006311014,-9.433884080385088,-0.009433884080385087,-0.05169635193420252
218,VRSK,172.6128234863281,PG,136.6267700195312,262,177.2062225341797,138.8884124755859,Normally closed,5.028779825320647,2.954705751246574,0.002954705751246573,0.01704102393479445
219,VRSK,175.6091003417969,PG,136.1518859863281,262,177.2062225341797,138.8884124755859,Normally closed,-5.502156964085557,-7.576231038159632,-0.007576231038159632,-0.04359066732095507
220,VRSK,173.1386566162109,PG,137.3633117675781,262,177.2062225341797,138.8884124755859,Normally closed,6.195216870284606,4.121142796210531,0.004121142796210531,0.02498301823513227
221,VRSK,168.8922882080078,PG,136.5201568603516,262,177.2062225341797,138.8884124755859,Normally closed,15.93947779659481,13.86540372252073,0.01386540372252073,0.08832094985411931
222,VRSK,172.17626953125,PG,138.1676940917969,262,177.2062225341797,138.8884124755859,Normally closed,11.99885767016558,9.92478359609151,0.00992478359609151,0.06419420235595008
224,VRSK,177.2461242675781,PG,141.1235046386719,262,177.2062225341797,138.8884124755859,Normally closed,7.806362154081648,5.732288080007574,0.005732288080007575,0.03863316216093504
225,VRSK,178.6351165771484,PG,141.9278717041016,262,177.2062225341797,138.8884124755859,Normally closed,6.708283292850991,4.634209218776917,0.004634209218776917,0.03199086294126929
227,VRSK,176.1448364257812,PG,142.0732574462891,262,177.2062225341797,138.8884124755859,Normally closed,14.22128252763284,12.14720845355877,0.01214720845355877,0.09082355602056058
228,VRSK,175.5396423339844,PG,140.9878234863281,262,177.2062225341797,138.8884124755859,Normally closed,12.19238233581215,10.11830826173807,0.01011830826173807,0.07747210202947064
237,VRSK,180.4705810546875,PG,147.7619934082031,262,177.2062225341797,138.8884124755859,Normally closed,20.9825828948082,18.90850882073413,0.01890850882073413,0.2078213586915225
240,VRSK,175.5068206787109,PG,146.4439849853516,262,177.2062225341797,138.8884124755859,Normally closed,30.6382130001698,28.56413892609573,0.02856413892609573,0.3807176638783358
241,VRSK,173.9365844726562,PG,145.7946624755859,262,177.2062225341797,138.8884124755859,Normally closed,33.08378915856808,31.00971508449401,0.03100971508449401,0.4426237951127514
242,VRSK,172.1477355957031,PG,145.7559051513672,262,177.2062225341797,138.8884124755859,Normally closed,38.25048134980241,36.17640727572834,0.03617640727572834,0.5648208171450206
243,VRSK,171.1240997314453,PG,145.8140563964844,262,177.2062225341797,138.8884124755859,Normally closed,41.51929182311768,39.4452177490436,0.0394452177490436,0.670484101003179
244,VRSK,175.0297698974609,PG,147.1514282226562,262,177.2062225341797,138.8884124755859,Normally closed,34.2939518309318,32.21987775685773,0.03221987775685773,0.5588741451800634
245,VRSK,173.3999328613281,PG,147.4906311035156,262,177.2062225341797,138.8884124755859,Normally closed,40.13738011765221,38.06330604357813,0.03806330604357813,0.7397809231458508
246,VRSK,174.5229339599609,PG,147.9073486328125,262,177.2062225341797,138.8884124755859,Normally closed,38.17596098363623,36.10188690956215,0.03610188690956215,0.7481907494351538
247,VRSK,174.4732360839844,PG,149.1962585449219,262,177.2062225341797,138.8884124755859,Normally closed,42.3766943210592,40.30262024698513,0.04030262024698513,0.9421502795788577
272,PG,138.6445922851562,VRSK,185.8623046875,315,147.5091857910156,190.6330108642578,Normally closed,19.13478769137048,16.80145435803715,0.01680145435803715,0.1025727527606859
292,PG,137.4548492431641,VRSK,185.7629089355469,315,147.5091857910156,190.6330108642578,Normally closed,23.46485244806077,21.13151911472744,0.02113151911472744,0.2574874025241976
293,PG,136.8697509765625,VRSK,186.5381011962891,315,147.5091857910156,190.6330108642578,Normally closed,27.89093808038536,25.55760474705203,0.02555760474705203,0.3351882388066532
294,PG,134.1489105224609,VRSK,183.0100708007812,315,147.5091857910156,190.6330108642578,Normally closed,28.96987700690008,26.63654367356675,0.02663654367356675,0.3708837539046086
295,PG,134.1684112548828,VRSK,183.7256011962891,315,147.5091857910156,190.6330108642578,Normally closed,30.91835707759674,28.58502374426341,0.02858502374426341,0.4263512207786182
296,PG,133.1834869384766,VRSK,182.0361480712891,315,147.5091857910156,190.6330108642578,Normally closed,30.16874827973351,27.83541494640017,0.02783541494640017,0.4392766917373376
328,VRSK,191.8775939941406,PG,153.4668426513672,334,203.0889587402344,153.3098297119141,Normally closed,29.7264410639545,27.3264410639545,0.0273264410639545,2.102812788426429
329,VRSK,189.3983459472656,PG,151.690673828125,334,203.0889587402344,153.3098297119141,Normally closed,30.80534511648508,28.40534511648508,0.02840534511648508,3.102815530270724
330,VRSK,191.2702331542969,PG,153.5453491210938,334,203.0889587402344,153.3098297119141,Normally closed,31.66229805053737,29.26229805053737,0.02926229805053738,5.153781676339899
332,VRSK,191.7382049560547,PG,153.6434783935547,334,203.0889587402344,153.3098297119141,Normally closed,30.6854028124032,28.28540281240321,0.0282854028124032,32.59870315692292
333,VRSK,188.1637115478516,PG,153.5060729980469,334,203.0889587402344,153.3098297119141,Normally closed,40.29947361341264,37.89947361341264,0.03789947361341264,11778.68037086483
336,PG,153.1135711669922,VRSK,209.9691162109375,394,154.3449249267578,228.3085784912109,Normally closed,-39.65076191444639,-41.73771843618552,-0.04173771843618553,-0.1690921065601302
337,PG,152.397216796875,VRSK,209.2123870849609,394,154.3449249267578,228.3085784912109,Normally closed,-39.24805528662982,-41.33501180836895,-0.04133501180836895,-0.1702481060577578
338,PG,150.8369445800781,VRSK,210.4868621826172,394,154.3449249267578,228.3085784912109,Normally closed,-30.70612418997772,-32.79308071171685,-0.03279308071171685,-0.1393287887603891
339,PG,151.1509704589844,VRSK,213.5436096191406,394,154.3449249267578,228.3085784912109,Normally closed,-24.00587508432737,-26.0928316060665,-0.0260928316060665,-0.114090092003588
340,PG,151.5042266845703,VRSK,214.3998870849609,394,154.3449249267578,228.3085784912109,Normally closed,-23.06135082493525,-25.14830734667438,-0.02514830734667438,-0.1120676059507761
341,PG,153.0448913574219,VRSK,214.0812835693359,394,154.3449249267578,228.3085784912109,Normally closed,-28.98149247028648,-31.0684489920256,-0.03106844899202561,-0.139348044292511
342,PG,153.0939331054688,VRSK,214.0613555908203,394,154.3449249267578,228.3085784912109,Normally closed,-29.19266260386999,-31.27961912560912,-0.03127961912560912,-0.1427341923342139
343,PG,152.8289947509766,VRSK,217.1678771972656,394,154.3449249267578,228.3085784912109,Normally closed,-20.69041172611673,-22.77736824785585,-0.02277736824785585,-0.1076069106548758
344,PG,152.1813354492188,VRSK,218.1735229492188,394,154.3449249267578,228.3085784912109,Normally closed,-16.11846191110957,-18.2054184328487,-0.0182054184328487,-0.08844268620975682
345,PG,149.6789703369141,VRSK,219.677001953125,394,154.3449249267578,228.3085784912109,Normally closed,-4.059522978580794,-6.146479500319925,-0.006146479500319925,-0.03121058477580962
346,PG,150.3070220947266,VRSK,221.1605529785156,394,154.3449249267578,228.3085784912109,Normally closed,-2.728080321463079,-4.815036843202209,-0.004815036843202209,-0.02502163601739438
347,PG,146.3719940185547,VRSK,217.3072814941406,394,154.3449249267578,228.3085784912109,Normally closed,1.922398704388101,-0.1645578173510294,-0.0001645578173510294,-0.0008819934178324607
348,PG,144.7920837402344,VRSK,214.8280181884766,394,154.3449249267578,228.3085784912109,Normally closed,1.612895760324818,-0.4740607614143122,-0.0004740607614143122,-0.002594273329884378
349,PG,143.5948791503906,VRSK,215.7241516113281,394,154.3449249267578,228.3085784912109,Normally closed,8.263988987452343,6.177032465713213,0.006177032465713213,0.03508648507855328
350,PG,142.6724548339844,VRSK,217.7354125976562,394,154.3449249267578,228.3085784912109,Normally closed,16.62668091582351,14.53972439408438,0.01453972439408438,0.08618698977445227
351,PG,142.6822509765625,VRSK,216.1323852539062,394,154.3449249267578,228.3085784912109,Normally closed,12.7010246502402,10.61406812850107,0.01061406812850106,0.06382997269000801
352,PG,140.5037536621094,VRSK,217.6955871582031,394,154.3449249267578,228.3085784912109,Normally closed,24.87976001753368,22.79280349579455,0.02279280349579455,0.144790407430675
353,PG,139.8364715576172,VRSK,218.1635589599609,394,154.3449249267578,228.3085784912109,Normally closed,28.62555084962346,26.53859432788433,0.02653859432788433,0.1746713252814185
354,PG,141.2691802978516,VRSK,219.0198516845703,394,154.3449249267578,228.3085784912109,Normally closed,25.07432077035886,22.98736424861973,0.02298736424861973,0.1539385902125914
355,PG,143.7813262939453,VRSK,220.4137878417969,394,154.3449249267578,228.3085784912109,Normally closed,18.82592464239066,16.73896812065153,0.01673896812065153,0.1132283571846378
356,PG,143.2121734619141,VRSK,222.1662139892578,394,154.3449249267578,228.3085784912109,Normally closed,25.04423049359637,22.95727397185724,0.02295727397185724,0.1624405606798565
357,PG,141.7892761230469,VRSK,220.364013671875,394,154.3449249267578,228.3085784912109,Normally closed,26.24973173099285,24.16277520925372,0.02416277520925372,0.1765793084993998
358,PG,142.0934906005859,VRSK,217.5462493896484,394,154.3449249267578,228.3085784912109,Normally closed,18.37474338155623,16.2877868598171,0.0162877868598171,0.1197393632186559
416,PG,152.1131744384766,VRSK,241.0034790039062,453,147.2202301025391,230.552490234375,Normally closed,5.598999758849573,3.524925684775499,0.003524925684775499,0.02425486640778174
417,PG,152.409423828125,VRSK,241.5519561767578,453,147.2202301025391,230.552490234375,Normally closed,5.744461940390288,3.670387866316214,0.003670387866316214,0.02597735874796858
418,PG,152.5773010253906,VRSK,242.1702423095703,453,147.2202301025391,230.552490234375,Normally closed,6.431477443704406,4.357403369630331,0.004357403369630332,0.03180030879373086
419,PG,150.5331878662109,VRSK,239.9464111328125,453,147.2202301025391,230.552490234375,Normally closed,8.570961781342588,6.496887707268513,0.006496887707268514,0.04916819356143254
420,PG,150.2369537353516,VRSK,242.7985229492188,453,147.2202301025391,230.552490234375,Normally closed,15.17862191982643,13.10454784575235,0.01310454784575235,0.1045312889510344
421,PG,151.6688232421875,VRSK,244.4838714599609,453,147.2202301025391,230.552490234375,Normally closed,13.82592846795817,11.7518543938841,0.0117518543938841,0.09637171147915713
422,PG,151.0170593261719,VRSK,243.7060089111328,453,147.2202301025391,230.552490234375,Normally closed,14.41558519004682,12.34151111597274,0.01234151111597274,0.1048510291559364
423,PG,152.8143005371094,VRSK,244.3342590332031,453,147.2202301025391,230.552490234375,Normally closed,9.89920295849311,7.825128884419035,0.007825128884419035,0.06766630086064751
424,PG,150.1283264160156,VRSK,243.8456268310547,453,147.2202301025391,230.552490234375,Normally closed,17.57191060689357,15.4978365328195,0.0154978365328195,0.1429789406674147
425,PG,151.1750640869141,VRSK,244.8827514648438,453,147.2202301025391,230.552490234375,Normally closed,16.17912172054113,14.10504764646705,0.01410504764646705,0.1343484959982022
426,PG,152.8340606689453,VRSK,248.1482696533203,453,147.2202301025391,230.552490234375,Normally closed,17.08839454880864,15.01432047473456,0.01501432047473456,0.1492298988373082
427,PG,151.5503234863281,VRSK,245.3121643066406,453,147.2202301025391,230.552490234375,Normally closed,15.7974614013237,13.72338732724963,0.01372338732724963,0.1412302815859783
428,PG,152.1230621337891,VRSK,245.8813781738281,453,147.2202301025391,230.552490234375,Normally closed,15.05661700267172,12.98254292859764,0.01298254292859764,0.138853255753973
429,PG,151.6786804199219,VRSK,245.9712524414062,453,147.2202301025391,230.552490234375,Normally closed,16.64558658719263,14.57151251311856,0.01457151251311856,0.1640401782584535
430,PG,151.5503234863281,VRSK,245.9912414550781,453,147.2202301025391,230.552490234375,Normally closed,17.09470103740401,15.02062696332994,0.01502062696332994,0.1774488000648613
433,PG,148.7754669189453,VRSK,242.3562469482422,453,147.2202301025391,230.552490234375,Normally closed,19.12528660716166,17.05121253308758,0.01705121253308758,0.2374269094212336
434,PG,147.4522399902344,VRSK,241.0780029296875,453,147.2202301025391,230.552490234375,Normally closed,21.04336872430514,18.96929465023107,0.01896929465023107,0.2830450985810793
435,PG,145.4969787597656,VRSK,239.3004455566406,453,147.2202301025391,230.552490234375,Normally closed,24.2001332459556,22.12605917188153,0.02212605917188153,0.358508784819926
436,PG,144.5094909667969,VRSK,240.2091827392578,453,147.2202301025391,230.552490234375,Normally closed,29.47969397657426,27.40561990250018,0.02740561990250018,0.4929901697364931
440,PG,144.1441345214844,VRSK,239.6000213623047,453,147.2202301025391,230.552490234375,Normally closed,29.55069624337912,27.47662216930505,0.02747662216930505,0.6911989860497805
441,PG,142.0012664794922,VRSK,238.3018341064453,453,147.2202301025391,230.552490234375,Normally closed,34.63598227670471,32.56190820263063,0.03256190820263064,0.9599188612234919
442,PG,142.2876434326172,VRSK,239.6399841308594,453,147.2202301025391,230.552490234375,Normally closed,36.29387317154109,34.21979909746701,0.03421979909746701,1.161558806019165
443,PG,141.5667724609375,VRSK,243.7343444824219,453,147.2202301025391,230.552490234375,Normally closed,47.0088975103266,44.93482343625252,0.04493482343625252,2.027247350897728
444,PG,142.9690093994141,VRSK,244.1138153076172,453,147.2202301025391,230.552490234375,Normally closed,42.6442741010342,40.57020002696012,0.04057020002696012,2.045080387436585
445,PG,141.2112731933594,VRSK,245.1723480224609,453,147.2202301025391,230.552490234375,Normally closed,51.091947777806,49.01787370373192,0.04901787370373192,3.515033444447385
446,PG,141.5272674560547,VRSK,245.6417083740234,453,147.2202301025391,230.552490234375,Normally closed,50.82647642745749,48.75240235338341,0.04875240235338341,4.549155207199226
447,PG,142.8801422119141,VRSK,247.2594909667969,453,147.2202301025391,230.552490234375,Normally closed,48.97220913395933,46.89813505988526,0.04689813505988526,5.854659690841447
460,VRSK,221.9443511962891,PG,148.6710662841797,483,238.2718658447266,145.8389587402344,Normally closed,46.30764551951125,42.30764551951125,0.04230764551951125,0.5746089877785494
62,JPM,127.3512878417969,MET,66.67415618896484,98,119.8092498779297,60.86398315429688,Normally closed,13.96024579764747,11.80639964380131,0.01180639964380131,0.08563029464677951
64,JPM,126.4273986816406,MET,66.21075439453125,98,119.8092498779297,60.86398315429688,Normally closed,14.20319659656645,12.0493504427203,0.0120493504427203,0.09283276101114857
65,JPM,124.6733093261719,MET,66.26748657226562,98,119.8092498779297,60.86398315429688,Normally closed,21.2631761873885,19.10933003354235,0.01910933003354235,0.1555183516179897
66,JPM,124.2940444946289,MET,65.77571105957031,98,119.8092498779297,60.86398315429688,Normally closed,19.29587466885148,17.14202851500533,0.01714202851500533,0.1432207501845089
67,JPM,126.5696411132812,MET,66.77818298339844,98,119.8092498779297,60.86398315429688,Normally closed,17.57621392365634,15.42236776981018,0.01542236776981018,0.1324823670667825
68,JPM,126.1050033569336,MET,66.74981689453125,98,119.8092498779297,60.86398315429688,Normally closed,19.12641708511108,16.97257093126493,0.01697257093126493,0.151854471559641
69,JPM,124.7207183837891,MET,66.35260009765625,98,119.8092498779297,60.86398315429688,Normally closed,21.66960532017401,19.51575916632786,0.01951575916632786,0.1828794109527043
70,JPM,120.7005233764648,MET,66.6268539428711,98,119.8092498779297,60.86398315429688,Normally closed,39.55527153679946,37.40142538295331,0.0374014253829533,0.3916228893252474
71,JPM,119.5816879272461,MET,66.80655670166016,98,119.8092498779297,60.86398315429688,Normally closed,45.42746705034534,43.27362089649918,0.04327362089649918,0.4849669224068589
72,JPM,121.8003921508789,MET,67.36454772949219,98,119.8092498779297,60.86398315429688,Normally closed,40.0753592362688,37.92151308242265,0.03792151308242265,0.4344038442834166
73,JPM,124.3224792480469,MET,67.94143676757812,98,119.8092498779297,60.86398315429688,Normally closed,33.93365637010147,31.77981021625532,0.03177981021625532,0.3707467215465194
74,JPM,124.758659362793,MET,68.50888061523438,98,119.8092498779297,60.86398315429688,Normally closed,35.95900208949886,33.80515593565271,0.0338051559356527,0.4177716406368392
75,JPM,123.7915115356445,MET,67.695556640625,98,119.8092498779297,60.86398315429688,Normally closed,34.37351362050268,32.21966746665652,0.03221966746665653,0.4154503434770049
123,JPM,106.7720794677734,MET,59.82544326782227,131,107.0469741821289,57.11953353881836,Normally closed,23.90233801210049,20.90233801210049,0.02090233801210049,0.918678681005149
124,JPM,108.1374359130859,MET,60.67341995239258,131,107.0469741821289,57.11953353881836,Normally closed,24.24499477467938,21.24499477467938,0.02124499477467938,1.131463386413339
147,JPM,107.477409362793,MET,60.78775787353516,199,114.69287109375,64.70985412597656,Normally closed,1.306764430013821,-0.8470817238323325,-0.0008470817238323325,-0.004098406523432963
158,JPM,113.4749374389648,MET,64.71947479248047,199,114.69287109375,64.70985412597656,Normally closed,5.440857410899408,3.287011257053254,0.003287011257053254,0.02037475049252291
159,JPM,111.6001129150391,MET,63.29812240600586,199,114.69287109375,64.70985412597656,Normally closed,2.70497922980354,0.5511330759573858,0.0005511330759573858,0.003477213453587868
160,JPM,110.5000915527344,MET,63.06763076782227,199,114.69287109375,64.70985412597656,Normally closed,5.952295226371684,3.79844907252553,0.00379844907252553,0.02479985309250976
161,JPM,110.7679214477539,MET,63.4229621887207,199,114.69287109375,64.70985412597656,Normally closed,7.571680401302711,5.417834247456558,0.005417834247456558,0.03648151380258935
163,JPM,109.6870269775391,MET,63.07722854614258,199,114.69287109375,64.70985412597656,Normally closed,9.877279485566147,7.723433331719994,0.007723433331719994,0.05533296329435089
164,JPM,109.4191970825195,MET,62.83713912963867,199,114.69287109375,64.70985412597656,Normally closed,9.197147371114411,7.043301217268258,0.007043301217268258,0.05183263957100648
168,JPM,108.7687377929688,MET,62.48179626464844,199,114.69287109375,64.70985412597656,Normally closed,9.403046297652185,7.249200143806032,0.007249200143806032,0.06047446291281355
191,JPM,104.3662719726562,MET,61.99201583862305,199,114.69287109375,64.70985412597656,Normally closed,27.55200171211808,25.39815555827193,0.02539815555827193,1.203508627804345
192,JPM,102.2816543579102,MET,60.7435302734375,199,114.69287109375,64.70985412597656,Normally closed,28.02364603145234,25.86979987760619,0.02586979987760619,1.507961239004675
193,JPM,101.3261871337891,MET,60.87797927856445,199,114.69287109375,64.70985412597656,Normally closed,34.48691977171387,32.33307361786772,0.03233307361786772,2.805689375658161
194,JPM,98.40193176269531,MET,60.81075668334961,199,114.69287109375,64.70985412597656,Normally closed,50.71826402567473,48.56441787182858,0.04856441787182858,9.914248995352338
195,JPM,99.99435424804688,MET,60.10008239746094,199,114.69287109375,64.70985412597656,Normally closed,35.14593992387586,32.99209377002971,0.03299209377002971,6.728778243965459
216,MET,72.24642181396484,JPM,130.3661499023438,232,72.90391540527344,126.7856140136719,Normally closed,18.28296747200641,15.61630080533974,0.01561630080533974,0.2764158498051472
217,MET,72.02404022216797,JPM,130.5784759521484,232,72.90391540527344,126.7856140136719,Normally closed,20.63150936062991,17.96484269396324,0.01796484269396324,0.348685501336699
218,MET,71.34721374511719,JPM,129.2369842529297,232,72.90391540527344,126.7856140136719,Normally closed,20.3933495173881,17.72668285072143,0.01772668285072143,0.3720214423368537
236,MET,69.80018615722656,JPM,127.5480422973633,362,54.24459457397461,139.1600341796875,closed due to time limit,-156.9495129507417,-158.9895129507417,-0.1589895129507417,-0.2927013606731693
237,MET,70.75740051269531,JPM,129.5265045166016,362,54.24459457397461,139.1600341796875,closed due to time limit,-153.8735538522341,-155.9135538522341,-0.1559135538522341,-0.2894477088074406
238,MET,70.80575561523438,JPM,129.4010467529297,362,54.24459457397461,139.1600341796875,closed due to time limit,-154.6561465445548,-156.6961465445548,-0.1566961465445547,-0.2927376177905405
239,MET,70.42865753173828,JPM,128.7544403076172,362,54.24459457397461,139.1600341796875,closed due to time limit,-155.305537899699,-157.345537899699,-0.157345537899699,-0.295838628273731
251,MET,69.76150512695312,JPM,130.4047393798828,362,54.24459457397461,139.1600341796875,closed due to time limit,-144.7836847366446,-146.8236847366446,-0.1468236847366446,-0.3026682865907052
252,MET,70.76707458496094,JPM,131.6207885742188,362,54.24459457397461,139.1600341796875,closed due to time limit,-145.378495856232,-147.418495856232,-0.147418495856232,-0.3060594606004067
253,MET,70.19659423828125,JPM,131.5916137695312,362,54.24459457397461,139.1600341796875,closed due to time limit,-142.3809729513222,-144.4209729513222,-0.1444209729513222,-0.3027469984256415
254,MET,71.14415740966797,JPM,134.1097106933594,362,54.24459457397461,139.1600341796875,closed due to time limit,-137.5989317933841,-139.638931793384,-0.139638931793384,-0.2959744558783267
255,MET,68.97830963134766,JPM,133.5555419921875,362,54.24459457397461,139.1600341796875,closed due to time limit,-127.7815019813821,-129.8215019813821,-0.1298215019813821,-0.2792756538872444
256,MET,69.20071411132812,JPM,134.7513732910156,362,54.24459457397461,139.1600341796875,closed due to time limit,-124.4218331360865,-126.4618331360865,-0.1264618331360865,-0.2748864998981855
257,MET,69.20071411132812,JPM,135.7527618408203,362,54.24459457397461,139.1600341796875,closed due to time limit,-120.6128830767416,-122.6528830767416,-0.1226528830767416,-0.2695146881091938
258,MET,69.02666473388672,JPM,135.6166687011719,362,54.24459457397461,139.1600341796875,closed due to time limit,-120.1389728029993,-122.1789728029993,-0.1221789728029993,-0.2707636052063714
259,MET,69.53911590576172,JPM,139.0389099121094,362,54.24459457397461,139.1600341796875,closed due to time limit,-110.4062109021863,-112.4462109021863,-0.1124462109021863,-0.2531162520484249
260,MET,69.20071411132812,JPM,136.8902893066406,362,54.24459457397461,139.1600341796875,closed due to time limit,-116.3537117762396,-118.3937117762396,-0.1183937117762396,-0.2675191646613015
261,MET,67.8373794555664,JPM,132.7777557373047,362,54.24459457397461,139.1600341796875,closed due to time limit,-124.2202301290778,-126.2602301290778,-0.1262602301290778,-0.2859223384357636
262,MET,67.13155364990234,JPM,131.0082702636719,362,54.24459457397461,139.1600341796875,closed due to time limit,-127.0945138294834,-129.1345138294834,-0.1291345138294834,-0.2942080196867247
263,MET,67.86638641357422,JPM,131.3291015625,362,54.24459457397461,139.1600341796875,closed due to time limit,-130.1715828963709,-132.2115828963709,-0.1322115828963709,-0.3029960294514004
264,MET,68.34983825683594,JPM,133.4583129882812,362,54.24459457397461,139.1600341796875,closed due to time limit,-124.5456088654626,-126.5856088654626,-0.1265856088654626,-0.293922598615718
265,MET,68.62056732177734,JPM,134.6055450439453,362,54.24459457397461,139.1600341796875,closed due to time limit,-121.6676474446324,-123.7076474446324,-0.1237076474446324,-0.2904129097998136
266,MET,69.19103240966797,JPM,135.2569274902344,362,54.24459457397461,139.1600341796875,closed due to time limit,-122.4369806736952,-124.4769806736953,-0.1244769806736953,-0.2945725278278236
272,MET,67.40228271484375,JPM,135.0819396972656,362,54.24459457397461,139.1600341796875,closed due to time limit,-112.7005483764098,-114.7405483764098,-0.1147405483764098,-0.2891178614852312
273,MET,67.47962951660156,JPM,137.1722412109375,362,54.24459457397461,139.1600341796875,closed due to time limit,-105.312500411484,-107.352500411484,-0.107352500411484,-0.2749760730882532
274,MET,68.25872039794922,JPM,137.9791870117188,362,54.24459457397461,139.1600341796875,closed due to time limit,-106.9335492816467,-108.9735492816467,-0.1089735492816467,-0.2813707499513113
275,MET,69.39816284179688,JPM,139.6611328125,362,54.24459457397461,139.1600341796875,closed due to time limit,-107.3844737959246,-109.4244737959246,-0.1094244737959246,-0.2851437114402288
297,MET,60.75017166137695,JPM,129.9388275146484,362,54.24459457397461,139.1600341796875,closed due to time limit,-89.02656925952724,-91.06656925952724,-0.09106656925952725,-0.3093912875381908
298,MET,57.41952514648438,JPM,127.6054534912109,362,54.24459457397461,139.1600341796875,closed due to time limit,-72.9214204486981,-74.9614204486981,-0.07496142044869811,-0.2642091333436902
299,MET,57.52665328979492,JPM,130.8818817138672,362,54.24459457397461,139.1600341796875,closed due to time limit,-60.15093453938214,-62.19093453938214,-0.06219093453938214,-0.2265046515050403
300,MET,54.82902526855469,JPM,124.698486328125,362,54.24459457397461,139.1600341796875,closed due to time limit,-63.31563412136531,-65.35563412136531,-0.06535563412136532,-0.2402131228311536
301,MET,56.18270492553711,JPM,127.1193542480469,362,54.24459457397461,139.1600341796875,closed due to time limit,-64.6080258150879,-66.6480258150879,-0.0666480258150879,-0.2479385353950023
302,MET,53.43638610839844,JPM,122.3165283203125,362,54.24459457397461,139.1600341796875,closed due to time limit,-61.28978315494714,-63.32978315494714,-0.06332978315494714,-0.2402614085102034
303,MET,55.49126052856445,JPM,123.6095886230469,362,54.24459457397461,139.1600341796875,closed due to time limit,-74.13444705066456,-76.17444705066457,-0.07617444705066456,-0.2871004359464286
304,MET,57.00075912475586,JPM,126.9248962402344,362,54.24459457397461,139.1600341796875,closed due to time limit,-72.3748974121874,-74.4148974121874,-0.0744148974121874,-0.2853640545325099
305,MET,54.64399337768555,JPM,123.6484832763672,362,54.24459457397461,139.1600341796875,closed due to time limit,-66.37894167337555,-68.41894167337556,-0.06841894167337556,-0.2689907514853983
306,MET,52.88127899169922,JPM,123.3179244995117,362,54.24459457397461,139.1600341796875,closed due to time limit,-51.3424516240832,-53.3824516240832,-0.0533824516240832,-0.2187581852588331
307,MET,52.92997360229492,JPM,121.441520690918,362,54.24459457397461,139.1600341796875,closed due to time limit,-60.53231280162952,-62.57231280162951,-0.06257231280162952,-0.2562551121238211
308,MET,54.39078140258789,JPM,124.9221115112305,362,54.24459457397461,139.1600341796875,closed due to time limit,-58.33105651758617,-60.37105651758617,-0.06037105651758617,-0.2521810473751037
309,MET,53.98175811767578,JPM,125.3012847900391,362,54.24459457397461,139.1600341796875,closed due to time limit,-52.8672117635646,-54.9072117635646,-0.0549072117635646,-0.2354815914630161
310,MET,55.01406097412109,JPM,125.5540542602539,362,54.24459457397461,139.1600341796875,closed due to time limit,-61.17711497182203,-63.21711497182203,-0.06321711497182203,-0.2712845509511718
335,MET,52.69624328613281,JPM,131.4191131591797,362,54.24459457397461,139.1600341796875,closed due to time limit,-14.7599883306326,-16.7999883306326,-0.0167999883306326,-0.1462628755434252
336,MET,53.23187255859375,JPM,133.9863586425781,362,54.24459457397461,139.1600341796875,closed due to time limit,-9.794359796136675,-11.83435979613667,-0.01183435979613667,-0.1089781894836691
337,MET,52.78942108154297,JPM,134.3097381591797,362,54.24459457397461,139.1600341796875,closed due to time limit,-4.273569021272731,-6.313569021272731,-0.006313569021272732,-0.06184727703762338
338,MET,51.90452194213867,JPM,133.6630249023438,362,54.24459457397461,139.1600341796875,closed due to time limit,1.979149200552186,-0.06085079944781402,-6.085079944781402e-05,-0.0006387487479019294
339,MET,50.95079040527344,JPM,133.7315826416016,362,54.24459457397461,139.1600341796875,closed due to time limit,12.02731482997346,9.987314829973457,0.009987314829973457,0.1150323368953852
340,MET,50.37068557739258,JPM,133.3102569580078,362,54.24459457397461,139.1600341796875,closed due to time limit,16.51354120033413,14.47354120033413,0.01447354120033413,0.1789208892187311
